wavelength_nm,surface_mirror_PM,surface_mirror_SM,surface_mirror_TM,surface_mirror_FSM,surface_EOL,surface_filter_sloan_r,surface_detector,subsystem_telescope,subsystem_photometric_instrument,instrument_photometer
490.0,0.9242545454545454,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8823992538784509,0.0,0.895,0.8009693184024185,0.0,0.0
495.0,0.9228000000000001,0.992,0.992,0.992,0.8824108711460862,0.0,0.8925000000000001,0.7949017483726843,0.0,0.0
500.0,0.921818181818182,0.996,0.996,0.996,0.8824250220440988,0.0,0.89,0.8037131970993658,0.0,0.0
505.0,0.9222363636363637,0.993,0.993,0.993,0.8824421757682069,0.0,0.885,0.7968493902088902,0.0,0.0
510.0,0.9215636363636365,0.99,0.99,0.99,0.8824628691233775,0.0,0.88,0.7890914803679676,0.0,0.0
515.0,0.9212545454545455,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8824877121712849,0.0,0.875,0.7984495193960061,0.0,0.0
520.0,0.9209454545454546,0.995,0.995,0.995,0.8825173935095217,0.0,0.87,0.8006199810631083,0.0,0.0
525.0,0.9208181818181819,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8825527160926131,0.0,0.865,0.7981301097046499,0.0,0.0
530.0,0.9206181818181819,0.995,0.995,0.995,0.8825945733843829,0.0,0.86,0.8004054606395296,0.0,0.0
535.0,0.919290909090909,0.992,0.992,0.992,0.8826438740629154,0.000214,0.855,0.7920881082512803,0.00018297,0.00014492836116673674
540.0,0.9186181818181818,0.991,0.991,0.991,0.8827016616277711,0.007248,0.85,0.7891688682812361,0.0061608,0.004861911563707039
545.0,0.9179272727272729,0.991,0.991,0.991,0.8827690707555553,0.07358,0.845,0.7886355413214091,0.062175100000000004,0.04903349364521275
550.0,0.9176363636363638,0.991,0.991,0.991,0.8828473251434532,0.2521,0.84,0.7884554949310705,0.21176399999999998,0.1669664894285832
555.0,0.9161272727272727,0.993,0.993,0.993,0.8829377331739462,0.5024,0.835,0.792015415797179,0.41950399999999993,0.33225363498857974
560.0,0.916290909090909,0.992,0.992,0.992,0.8830416811576515,0.6667,0.83,0.7898590485955056,0.553361,0.4370771929898576
565.0,0.9156181818181818,0.993,0.993,0.993,0.8831606610625449,0.7771,0.8175,0.791775154019101,0.63527925,0.5029983260138889
570.0,0.9149454545454546,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8832963387820251,0.855,0.805,0.79370805429842,0.6882750000000001,0.546289411072245
