wavelength_nm,surface_mirror_PM,surface_mirror_SM,surface_mirror_TM,surface_mirror_FSM,surface_filter_sloan_r,surface_detector,subsystem_telescope,subsystem_photometric_instrument,instrument_photometer
690.0,0.8937818181818183,0.992,0.992,0.992,0.7408,0.4477205094014695,0.8725022030382547,0.3316713533646086,0.28938398649530045
695.0,0.8929818181818182,0.991,0.991,0.991,0.4185,0.43969808670172844,0.8690876526889818,0.18401364928467334,0.15992399051955028
700.0,0.8909090909090908,0.992,0.992,0.992,0.1843,0.4277346858981729,0.8696978711272726,0.07883150261103326,0.06855958999857965
705.0,0.8884727272727273,0.992,0.992,0.992,0.0753,0.4182162709222885,0.8673195136837818,0.03149168520044833,0.027313353093135595
710.0,0.886109090909091,0.991,0.991,0.991,0.03143,0.3998607275924054,0.8623988239901091,0.0125676226682293,0.010838303009432386
715.0,0.8857454545454545,0.99,0.99,0.99,0.01382,0.3862834585079851,0.8594379288,0.005338437396580355,0.004588055579145485
720.0,0.8856727272727273,0.99,0.99,0.99,0.0065,0.3683332889240707,0.8593673616,0.0023941663780064596,0.0020574684434988394
725.0,0.8843636363636364,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.00325,0.35967823603682475,0.8554994832756366,0.0011689542671196804,0.001000039771493737
730.0,0.8834181818181818,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.001755,0.3509763802936501,0.854584886788582,0.000615963547415356,0.0005263931384338453
735.0,0.8831818181818182,0.988,0.988,0.988,0.001007,0.341431880062667,0.8517672811345454,0.0003438219032231057,0.0002928562477028495
740.0,0.8812363636363637,0.988,0.988,0.988,0.0,0.32388158141368906,0.8498910258781092,0.0,0.0
