-19.0    2470.00     5.4570246e-14
-19.0    2480.00     5.5387732e-14
-19.0    2490.00     5.6151299e-14
-19.0    2500.00     5.6856515e-14
-19.0    2510.00     5.7507841e-14
-19.0    2520.00     5.8145342e-14
-19.0    2530.00     5.8818339e-14
-19.0    2540.00     5.9576383e-14
-19.0    2550.00     6.0469075e-14
-19.0    2560.00     6.1545889e-14
-19.0    2570.00     6.2856015e-14
-19.0    2580.00     6.4448218e-14
-19.0    2590.00     6.6370762e-14
-19.0    2600.00     6.8671229e-14
-19.0    2610.00     7.1396544e-14
-19.0    2620.00     7.4592827e-14
-19.0    2630.00     7.8305398e-14
-19.0    2640.00     8.2578735e-14
-19.0    2650.00     8.7456483e-14
-19.0    2660.00     9.2981469e-14
-19.0    2670.00     9.9195733e-14
-19.0    2680.00     1.0614049e-13
-19.0    2690.00     1.1385643e-13
-19.0    2700.00     1.2238347e-13
-19.0    2710.00     1.3176129e-13
-19.0    2720.00     1.4202886e-13
-19.0    2730.00     1.5322524e-13
-19.0    2740.00     1.6538916e-13
-19.0    2750.00     1.7855949e-13
-19.0    2760.00     1.9277550e-13
-19.0    2770.00     2.0807676e-13
-19.0    2780.00     2.2450357e-13
-19.0    2790.00     2.4209704e-13
-19.0    2800.00     2.6089948e-13
-19.0    2810.00     2.8095476e-13
-19.0    2820.00     3.0230806e-13
-19.0    2830.00     3.2500679e-13
-19.0    2840.00     3.4910062e-13
-19.0    2850.00     3.7464154e-13
-19.0    2860.00     4.0168477e-13
-19.0    2870.00     4.3028869e-13
-19.0    2880.00     4.6051521e-13
-19.0    2890.00     4.9243037e-13
-19.0    2900.00     5.2610467e-13
-19.0    2910.00     5.6161351e-13
-19.0    2920.00     5.9903733e-13
-19.0    2930.00     6.3846281e-13
-19.0    2940.00     6.7998261e-13
-19.0    2950.00     7.2392996e-13
-19.0    2960.00     7.7213453e-13
-19.0    2970.00     8.2288319e-13
-19.0    2980.00     8.7618366e-13
-19.0    2990.00     9.3204484e-13
-19.0    3000.00     9.9047649e-13
-19.0    3010.00     1.0514911e-12
-19.0    3020.00     1.1150972e-12
-19.0    3030.00     1.1813081e-12
-19.0    3040.00     1.2501330e-12
-19.0    3050.00     1.3215839e-12
-19.0    3060.00     1.3956695e-12
-19.0    3070.00     1.4723974e-12
-19.0    3080.00     1.5517739e-12
-19.0    3090.00     1.6338047e-12
-19.0    3100.00     1.7184915e-12
-19.0    3110.00     1.8058331e-12
-19.0    3120.00     1.8958289e-12
-19.0    3130.00     1.9884707e-12
-19.0    3140.00     2.0837496e-12
-19.0    3150.00     2.1816519e-12
-19.0    3160.00     2.2821622e-12
-19.0    3170.00     2.3852559e-12
-19.0    3180.00     2.4909089e-12
-19.0    3190.00     2.5990897e-12
-19.0    3200.00     2.7097619e-12
-19.0    3210.00     2.8228848e-12
-19.0    3220.00     2.9384107e-12
-19.0    3230.00     3.0562865e-12
-19.0    3240.00     3.1764549e-12
-19.0    3250.00     3.2988492e-12
-19.0    3260.00     3.4233974e-12
-19.0    3270.00     3.5500232e-12
-19.0    3280.00     3.6786396e-12
-19.0    3290.00     3.8091566e-12
-19.0    3300.00     3.9414746e-12
-19.0    3310.00     4.0754867e-12
-19.0    3320.00     4.2110804e-12
-19.0    3330.00     4.3481344e-12
-19.0    3340.00     4.4865216e-12
-19.0    3350.00     4.6261050e-12
-19.0    3360.00     4.7667426e-12
-19.0    3370.00     4.9082840e-12
-19.0    3380.00     5.0505714e-12
-19.0    3390.00     5.1934398e-12
-19.0    3400.00     5.3367157e-12
-19.0    3410.00     5.4802212e-12
-19.0    3420.00     5.6237701e-12
-19.0    3430.00     5.7671690e-12
-19.0    3440.00     5.9102175e-12
-19.0    3450.00     6.0527108e-12
-19.0    3460.00     6.1944365e-12
-19.0    3470.00     6.3351780e-12
-19.0    3480.00     6.4747098e-12
-19.0    3490.00     6.6128069e-12
-19.0    3500.00     6.7492340e-12
-19.0    3510.00     6.8837546e-12
-19.0    3520.00     7.0161280e-12
-19.0    3530.00     7.1461107e-12
-19.0    3540.00     7.2734558e-12
-19.0    3550.00     7.3979124e-12
-19.0    3560.00     7.5192319e-12
-19.0    3570.00     7.6371607e-12
-19.0    3580.00     7.7514460e-12
-19.0    3590.00     7.8618370e-12
-19.0    3600.00     7.9680815e-12
-19.0    3610.00     8.0699294e-12
-19.0    3620.00     8.1671326e-12
-19.0    3630.00     8.2594462e-12
-19.0    3640.00     8.3466304e-12
-19.0    3650.00     8.4284470e-12
-19.0    3660.00     8.5046661e-12
-19.0    3670.00     8.5750602e-12
-19.0    3680.00     8.6394179e-12
-19.0    3690.00     8.6975786e-12
-19.0    3700.00     8.7494139e-12
-19.0    3710.00     8.7948434e-12
-19.0    3720.00     8.8339455e-12
-19.0    3730.00     8.8668445e-12
-19.0    3740.00     8.8936747e-12
-19.0    3750.00     8.9145781e-12
-19.0    3760.00     8.9297066e-12
-19.0    3770.00     8.9392175e-12
-19.0    3780.00     8.9432748e-12
-19.0    3790.00     8.9420499e-12
-19.0    3800.00     8.9357175e-12
-19.0    3810.00     8.9244587e-12
-19.0    3820.00     8.9084545e-12
-19.0    3830.00     8.8878846e-12
-19.0    3840.00     8.8629544e-12
-19.0    3850.00     8.8338329e-12
-19.0    3860.00     8.8007310e-12
-19.0    3870.00     8.7638231e-12
-19.0    3880.00     8.7233152e-12
