wavelength_nm,surface_mirror_PM,surface_mirror_SM,surface_mirror_TM,surface_mirror_FSM,surface_EOL,surface_filter_Kepler,surface_detector,subsystem_telescope,subsystem_photometric_instrument,instrument_photometer
440.0,0.9276363636363637,0.9890000000000001,0.9890000000000001,0.9890000000000001,0.8823562002056059,0.9277649282593624,0.838812091503268,0.7917910371269588,0.7782204398966152,0.616187969219139
445.0,0.9270363636363637,0.992,0.992,0.992,0.882357436926902,0.952617310322672,0.8428972420837589,0.7985026043041372,0.8029585036322286,0.6411644562984876
450.0,0.926727272727273,0.991,0.991,0.991,0.8823590186884159,0.9515517256908957,0.8462457107843137,0.7958262069384064,0.8052465664553323,0.6408363206323225
455.0,0.926418181818182,0.988,0.988,0.988,0.8823610307370162,0.9500729928551617,0.847,0.788359350459887,0.8047118249483219,0.6344020916236494
460.0,0.9258181818181821,0.992,0.992,0.992,0.8823635776581078,0.9484329581561796,0.8467116013071895,0.7974588734596034,0.8030491887329334,0.6403987013796135
465.0,0.9254545454545456,0.991,0.991,0.991,0.8823667859724801,0.9459246090817556,0.8453805924412666,0.7947402494711404,0.799666306430308,0.6355269998660884
470.0,0.9251272727272728,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8823708078354533,0.9434162600073317,0.8426756535947713,0.8016997882555541,0.7949939135136129,0.6373464521283178
475.0,0.9247272727272728,0.995,0.995,0.995,0.8823758251435635,0.9436611728050694,0.8385903983656793,0.8037787302305512,0.7913451988248273,0.6360664390854628
480.0,0.924509090909091,0.995,0.995,0.995,0.882382054043622,0.9446880401917613,0.8352524509803921,0.8035947579551074,0.7890530009820319,0.634078855337907
485.0,0.9243636363636364,0.992,0.992,0.992,0.8823897628237984,0.9445477145290179,0.834,0.7962296206149594,0.7877527939172009,0.6272321082390672
490.0,0.9242545454545454,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8823992538784509,0.9426727586082901,0.8331670751633987,0.8009693184024185,0.7854039051258817,0.6290844305592752
495.0,0.9228000000000001,0.992,0.992,0.992,0.8824108711460862,0.9408779534874152,0.8311244126659857,0.7949017483726843,0.7819866364826026,0.6216025445440956
500.0,0.921818181818182,0.996,0.996,0.996,0.8824250220440988,0.9422607751094909,0.8281633986928104,0.8037131970993658,0.7803458859695979,0.6271742868559627
505.0,0.9222363636363637,0.993,0.993,0.993,0.8824421757682069,0.9436435967315665,0.8235975485188968,0.7968493902088902,0.7771825529436726,0.619297443394154
510.0,0.9215636363636365,0.99,0.99,0.99,0.8824628691233775,0.9448389637105323,0.8189926470588235,0.7890914803679676,0.7738161639336045,0.6106117423310299
515.0,0.9212545454545455,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8824877121712849,0.9459325696011566,0.8149072522982634,0.7984495193960061,0.7708473111531143,0.6154826651179077
520.0,0.9209454545454546,0.995,0.995,0.995,0.8825173935095217,0.9473414739181673,0.8108218954248366,0.8006199810631083,0.7681252094968868,0.6149763906814936
525.0,0.9208181818181819,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8825527160926131,0.9495960168526552,0.8073023493360573,0.7981301097046499,0.7666110953253107,0.6118553976127921
530.0,0.9206181818181819,0.995,0.995,0.995,0.8825945733843829,0.9518505597871431,0.8042383578431372,0.8004054606395296,0.7655147311152829,0.6127221709846736
535.0,0.919290909090909,0.992,0.992,0.992,0.8826438740629154,0.9511961226904095,0.8023914198161389,0.7920881082512803,0.763231607409164,0.6045466800703085
540.0,0.9186181818181818,0.991,0.991,0.991,0.8827016616277711,0.9502624631915219,0.7977255717255718,0.7891688682812361,0.7580486667388069,0.5982284084323641
545.0,0.9179272727272729,0.991,0.991,0.991,0.8827690707555553,0.9505600749872645,0.7831552990556139,0.7886355413214091,0.7444361597969779,0.5870888138607206
550.0,0.9176363636363638,0.991,0.991,0.991,0.8828473251434532,0.9521112608925074,0.7694910130718954,0.7884554949310705,0.7326410587013352,0.5776548685451848
555.0,0.9161272727272727,0.993,0.993,0.993,0.8829377331739462,0.9536496192248224,0.7655544433094995,0.792015415797179,0.7300707033579751,0.5782272516814055
560.0,0.916290909090909,0.992,0.992,0.992,0.8830416811576515,0.9551103109377747,0.7619803921568628,0.7898590485955056,0.7277753292814286,0.57483992917751
565.0,0.9156181818181818,0.993,0.993,0.993,0.8831606610625449,0.9565710026507268,0.755661491317671,0.791775154019101,0.7228438704142881,0.572329816829036
570.0,0.9149454545454546,0.9940000000000001,0.9940000000000001,0.9940000000000001,0.8832963387820251,0.9558531020041274,0.7487242647058823,0.79370805429842,0.715670410964877,0.5680333694058831
575.0,0.9145454545454548,0.993,0.993,0.993,0.8834501131477411,0.9544671640790459,0.7425965270684372,0.7911067166039746,0.7087840012459596,0.5607237840071185
580.0,0.9139636363636365,0.992,0.992,0.992,0.8836235600773684,0.9536806192195904,0.7364681372549019,0.7883720525643296,0.7023553891727531,0.5537173597917419
