# RTX BOL/EOL ratio smoothed with Gaussian kernel, sigma=45px
# See plot
Wavelength nm,ratio
1351.3513513513512,0.9142845582641667
1352.952952952953,0.9142846630015634
1354.5545545545547,0.9142847599014606
1356.1561561561562,0.914284849506078
1357.7577577577579,0.914284932323746
1359.3593593593596,0.9142850088307399
1360.960960960961,0.914285079473037
1362.5625625625626,0.9142851446679968
1364.1641641641643,0.9142852048059666
1365.765765765766,0.9142852602518158
1367.3673673673675,0.9142853113463975
1368.968968968969,0.9142853584079434
1370.5705705705707,0.9142854017333919
1372.1721721721724,0.9142854415996502
1373.7737737737739,0.9142854782647962
1375.3753753753754,0.9142855119692193
1376.976976976977,0.9142855429367022
1378.5785785785788,0.9142855713754487
1380.1801801801803,0.9142855974790561
1381.7817817817818,0.9142856214274361
1383.3833833833835,0.9142856433876864
1384.9849849849852,0.9142856635149142
1386.5865865865867,0.9142856819530146
1388.1881881881882,0.9142856988354043
1389.78978978979,0.9142857142857145
1391.3913913913916,0.9142857142857145
1392.992992992993,0.9142857142857145
1394.5945945945946,0.9142857142857145
1396.1961961961963,0.9142857142857145
1397.797797797798,0.9142857142857145
1399.3993993993995,0.9142857142857145
1401.001001001001,0.9142857142857145
1402.6026026026027,0.9142857142857145
1404.2042042042044,0.9142857142857145
1405.805805805806,0.9142857142857145
1407.4074074074074,0.9142857142857145
1409.009009009009,0.9142857142857145
1410.6106106106108,0.9142857142857145
1412.2122122122123,0.9142857142857145
1413.8138138138138,0.9142857142857145
1415.4154154154155,0.9142857142857145
1417.0170170170172,0.9142857142857145
1418.6186186186187,0.9142857142857145
1420.2202202202202,0.9142857142857145
1421.821821821822,0.9142857142857145
1423.4234234234236,0.9142857142857145
1425.0250250250251,0.9142857142857145
1426.6266266266266,0.9142857142857145
1428.2282282282283,0.9142857142857145
1429.8298298298298,0.9142857142857145
1431.4314314314315,0.9142857142857145
1433.033033033033,0.9142857142857145
1434.6346346346347,0.9142857142857145
1436.2362362362362,0.9142857142857145
1437.837837837838,0.9142857142857145
1439.4394394394394,0.9142857142857145
1441.0410410410411,0.9142857142857145
1442.6426426426426,0.9142857142857145
1444.2442442442443,0.9142857142857145
1445.8458458458458,0.9142857142857145
1447.4474474474475,0.9142857142857145
1449.049049049049,0.9142857142857145
